image_id,top1,top5,top10,top50,top100,AUC
camera0_5_image000301,0.002137770491596841,0.076439645691623,0.29694709655938056,0.38113469994568483,0.23678488855493154,0.30404290232939757
camera0_5_image000321,0.0,0.001091178213581586,0.21084178209648882,0.3644283585753929,0.24168833546894325,0.2746498476944253
camera0_5_image000331,0.0,0.0010282765044794227,0.2216085854180232,0.3588971015172852,0.24310966827042746,0.2749387039516558
camera0_5_image000341,0.0,0.0023321940967030094,0.2975558074318484,0.37535844265911106,0.2535023029258584,0.30236553569149405
camera0_5_image000351,0.002176916599239829,0.058924150132444064,0.28183478550963975,0.3497716392387756,0.24334040461031836,0.2872124147854944
camera0_5_image000361,0.0021554155277451995,0.04549246829636777,0.2270034860592288,0.3314721504602278,0.23540082466332254,0.26381689658600854
camera0_5_image000371,0.0,0.043623909759193065,0.20697663071205386,0.31895557028012217,0.23195046165138553,0.25257620190734814
camera0_5_image000381,0.0,0.0013599265667641792,0.08858644698261804,0.3010822814274361,0.22861874029269344,0.2147826858405161
camera0_5_image000391,0.0,0.042739088396790643,0.1547748978295788,0.3243793693511331,0.23795438732345414,0.24465345861452703
camera0_5_image000401,0.002135288430536586,0.07655690736698349,0.20252467278721303,0.3556636634871177,0.2539491265188101,0.27534520017792996
camera0_5_image000411,0.002144382989131467,0.08883458989655,0.17742128323853332,0.3615291119130031,0.2558849547735502,0.27335310301821575
camera0_5_image000421,0.0021645842955463003,0.09951218324711558,0.18537185873026765,0.362914054652978,0.2604160201582609,0.27741953311085243
camera0_5_image000431,0.0,0.0015283448238692784,0.0873396681637923,0.324567217709359,0.25927455382667414,0.23292332048465164
camera0_5_image000441,0.0,0.0010476413115896768,0.13429141014684154,0.3249117855973869,0.2595100894725912,0.2437884212414448
camera0_5_image000451,0.0021866575056139073,0.160790217608194,0.21920542945657095,0.3425560072315045,0.27120959960838,0.2813667855823017
camera0_5_image000461,0.0,0.1230839606456149,0.1984321420258521,0.3148776540364151,0.25808718769648015,0.25899267820744815
camera0_5_image000471,0.04469104785563243,0.19253111678040624,0.2924888169208588,0.3005071843125849,0.2518151737468072,0.276312859996754
camera0_5_image000481,0.037200922923883634,0.1908271719129258,0.24661615831460496,0.28248861169800726,0.24870671910040235,0.2566832644995422
camera0_5_image000491,0.12384066367842438,0.18290016834941183,0.19578670517450752,0.27329876260785385,0.2448918471607906,0.24138053987604616
camera0_5_image000500,0.060247305322599025,0.13985720326462137,0.13702473969509368,0.2728735656579204,0.24850476057294194,0.2255034155293469
camera0_6_image000001,0.0,0.0,0.0,0.0021825051437707656,0.009045950591503841,0.0032763787500735076
camera0_6_image000011,0.0,0.0,0.0,0.002206334293799842,0.009624194637011738,0.0034332314055180095
camera0_6_image000021,0.0,0.0,0.0,0.002221035252191413,0.007215336212618201,0.002831616077414806
camera0_6_image000031,0.0,0.0,0.0,0.0021650633805170923,0.009919986687427754,0.0034891668617066623
camera0_6_image000041,0.0,0.0,0.0,0.0022401276734922773,0.00954664049530948,0.0034290076534331925
camera0_6_image000051,0.0,0.0,0.0,0.0021642124318105296,0.0063396970554143945,0.0025846665234023347
camera0_6_image000061,0.0,0.0,0.0,0.0021922798142676924,0.00849985067757453,0.0031429177634485477
camera0_6_image000071,0.0,0.0,0.0,0.0022867873212115072,0.008031084661754383,0.003067500464630044
camera0_6_image000081,0.0,0.0,0.0,0.002145562772933777,0.007018160603937075,0.002747518584650951
camera0_6_image000091,0.0,0.0,0.0,0.002211505319471824,0.009719521173501616,0.0034596542294320102
camera0_6_image000101,0.0,0.0,0.0,0.002171274360044153,0.00653330262865837,0.0026367667870549846
camera0_6_image000111,0.0,0.0,0.0,0.002139635782589264,0.012638663483830845,0.004164143407194787
camera0_6_image000121,0.0,0.0,0.0,0.0022147644801271214,0.009538100862438694,0.0034153224562291353
camera0_6_image000131,0.0,0.0,0.0,0.002147802410639516,0.005808458351019767,0.002443056234891616
camera0_6_image000141,0.0,0.0,0.0,0.002149777049630301,0.010051442502229968,0.0035154144423142353
camera0_6_image000151,0.0,0.0,0.0,0.002197148028058126,0.009233113468603444,0.003330297959370692
camera0_6_image000161,0.0,0.0,0.0,0.0021478751969491996,0.007711613122941718,0.0029236839589520613
camera0_6_image000171,0.0,0.0,0.0,0.0021717345449659975,0.012516629832350096,0.004147917175072911
camera0_6_image000181,0.0,0.0,0.0,0.0021869705816035144,0.008837943741024312,0.003225881512098614
camera0_6_image000191,0.0,0.0,0.0,0.0021379516939326643,0.010798318395942471,0.003698644304298262
camera0_6_image000201,0.0,0.0,0.0,0.0022020906085079644,0.01242288486917468,0.004138042415274963
camera0_6_image000211,0.0,0.0,0.0,0.0022032460387358954,0.008194705477551393,0.003070845542241384
camera0_6_image000221,0.0,0.0,0.0,0.0021533534556937724,0.012736969561628071,0.004195203480271893
camera0_6_image000231,0.0,0.0,0.0,0.0021719091019163383,0.011907924846389447,0.003994283138848156
camera0_6_image000241,0.0,0.0,0.0,0.0021762722458082413,0.008231160473703168,0.003067790534383303
camera0_6_image000251,0.0,0.0,0.0,0.0021391139656561594,0.012543772601016618,0.0041399438735347325
camera0_6_image000261,0.0,0.0,0.0,0.0021367964543110947,0.010714387092364629,0.0036769244217486
camera0_6_image000271,0.0,0.0,0.0,0.002186641548977213,0.010369389895875023,0.0036124607787964306
camera0_6_image000281,0.0,0.0,0.0,0.002142486722733975,0.01315565868628513,0.0042959936331328575
camera0_6_image000291,0.0,0.0,0.0,0.002144765279476752,0.010961429803533674,0.0037429311380282014
camera0_6_image000301,0.0,0.0,0.0,0.0021472391082062044,0.007929026182727176,0.0029782971155298556
camera0_6_image000321,0.0,0.0,0.0,0.0021263157926114137,0.010370100026316968,0.0035852193063175175
camera0_6_image000331,0.0,0.0,0.0,0.0021302104185376824,0.006651533173445382,0.0026479575572760363
camera0_6_image000341,0.0,0.0,0.0,0.0021346140819781894,0.004670038178222167,0.0021495816984300055
camera0_6_image000351,0.0,0.0,0.0,0.002116626447941453,0.007151692579276458,0.002768085905447213
camera0_6_image000361,0.0,0.0,0.0,0.0021616899135077057,0.006997996002407431,0.002749757032000301
camera0_6_image000371,0.0,0.0,0.0,0.002143528178971242,0.0033778066559596574,0.0018273124692191466
camera0_6_image000381,0.0,0.0,0.0,0.002123235395903582,0.00577511173580645,0.0024234685475840404
camera0_6_image000391,0.0,0.0,0.0,0.002122962311258246,0.0049531105618599155,0.0022157683641728966
camera0_6_image000401,0.0,0.0,0.0,0.0021895144017028663,0.004297672657505563,0.002080504692063293
camera0_6_image000411,0.0,0.0,0.0,0.0021292753244105856,0.0023015298072779117,0.0015490468159638645
camera0_6_image000421,0.0,0.0,0.0,0.0021427797734815952,0.00218384978972961,0.0015254680257566718
camera0_6_image000431,0.0,0.0,0.0,0.00042879849834289796,0.000862909568487724,0.00041281486502649597
camera0_6_image000441,0.0,0.0,0.0,0.00042946128082127526,0.0007323105167714047,0.00038013657127517294
camera0_6_image000451,0.0,0.0,0.0,0.00042562654375550435,0.0005368324006317635,0.0003290303483312269
camera0_6_image000461,0.0,0.0,0.0,0.0002602367181905802,0.0002969491002152348,0.00019327656387835138
camera0_6_image000471,0.0,0.0,0.0,0.000267800878378998,0.00029042797977639294,0.00019506807092388423
camera0_6_image000481,0.0,0.0,0.0,0.0002731679546114467,0.0003506671384195955,0.000212719559777826
camera0_6_image000491,0.0,0.0,0.0,0.0002836548985205003,0.0003162390506871848,0.00020879239091517096
camera0_6_image000500,0.0,0.0,0.0,0.000578811845023026,0.0008723343278774198,0.00048338273962597155
camera0_7_image000001,0.0,0.002394465001957607,0.10460095680403209,0.22781830318537707,0.28862927750804995,0.20032173941053077
camera0_7_image000011,0.0,0.26502900801720347,0.21716691066192428,0.2696121640884889,0.30468549177060855,0.26089465357795627
camera0_7_image000021,0.0,0.15848049392930444,0.1729471526342028,0.25899470638311134,0.2984525286295244,0.23960149656494256
camera0_7_image000031,0.0,0.22495852225884125,0.1942699469814329,0.26284306679567854,0.29838374027516396,0.24920119868617588
camera0_7_image000041,0.0,0.29218796235070543,0.2394170004254671,0.2649570452026496,0.30256445425742134,0.2645344114212696
camera0_7_image000051,0.0,0.349282104363047,0.26855632202042484,0.2543410768100392,0.29806498769884526,0.2677905036769283
camera0_7_image000061,0.0,0.2195310327478428,0.16940985396477273,0.22907303144196078,0.29074473193388733,0.2260254148970492
camera0_7_image000071,0.0,0.27798829495754185,0.20467219991477073,0.2290282574850377,0.2911395882687249,0.2367760921104633
camera0_7_image000081,0.0,0.14308608424116065,0.1496456138659915,0.20751339194606536,0.2826224033207569,0.2062078425420373
camera0_7_image000091,0.0,0.17115245271401647,0.17185676489869345,0.2145983284384836,0.28366056395652106,0.21601416288967928
camera0_7_image000101,0.0,0.12110040689380193,0.1479093341333421,0.21015771377641304,0.28043945928683023,0.20546460051647922
camera0_7_image000111,0.0,0.11211817651137058,0.15517146313196764,0.20518835391039353,0.27775431522596855,0.20376993455946626
camera0_7_image000121,0.0,0.10124558668817624,0.1465868987072612,0.20175110635088167,0.2777305146804624,0.19975629306880008
camera0_7_image000131,0.0,0.0970147063294896,0.1491588419726659,0.20818473517360814,0.2813261063704223,0.20398086732263038
camera0_7_image000141,0.0,0.09898576699999774,0.15397734928108048,0.21348980601048212,0.2859668229275039,0.20874887024225644
camera0_7_image000151,0.0,0.09321059675269848,0.15732471912091175,0.2137471674487755,0.28957524810642143,0.2102753293279079
camera0_7_image000161,0.0,0.002158511166922615,0.13652367670042226,0.2036296735466697,0.28525800584488603,0.19572001496699742
camera0_7_image000171,0.0,0.08676647918351954,0.165233766387236,0.21174654200679238,0.2934821425044026,0.2118571399288299
camera0_7_image000181,0.0,0.06496372557242305,0.15238054594351536,0.20470653470565592,0.29124908264873917,0.20418101188664436
camera0_7_image000191,0.0,0.0615332044284101,0.11199877934581477,0.18846015148648634,0.2840922055517896,0.1856553930393446
camera0_7_image000201,0.0,0.0020794410830633895,0.046208264219559515,0.1703988438090961,0.27283453992319673,0.1569480292858885
camera0_7_image000211,0.0,0.038226654523747614,0.05079314945953333,0.1664996845573933,0.26839841401487396,0.15674052488536117
camera0_7_image000221,0.0,0.034185207512846726,0.04943881597447406,0.16876256193012693,0.2681425396314907,0.15721298556440708
camera0_7_image000231,0.0,0.01610872070094383,0.04743827353419178,0.18859012448692905,0.27136829780722704,0.16576377216935234
camera0_7_image000241,0.0,0.007860930663052608,0.03226181684054398,0.20314870196293616,0.2747992387731596,0.16942361236926184
camera0_7_image000251,0.0,0.00356521405940544,0.030255668306473422,0.22549462247060315,0.27728255392013434,0.1795567460539727
camera0_7_image000261,0.0,0.0017112550496674918,0.038337918627808,0.2325073516544372,0.278125861456768,0.18470991088603916
camera0_7_image000271,0.0,0.0012352753702826558,0.03743709128003178,0.2357767655431892,0.27560150949750306,0.1853321765641201
camera0_7_image000281,0.0,0.0009181279854394032,0.027554658872925353,0.22925336998620807,0.2706922491359384,0.17886686139750446
camera0_7_image000291,0.0,0.00020286443302002205,0.023452401505407797,0.21509248104980944,0.26222886446628996,0.16932803214867445
camera0_7_image000301,0.0,0.0003555780863306471,0.01535642256165862,0.20332669208519655,0.2560887608198668,0.16059636134703192
camera0_7_image000321,0.0,0.0,0.027366883697585925,0.18948944985699925,0.24409960795896607,0.15399262955287524
camera0_7_image000331,0.0,0.0,0.02729288491071219,0.18550134176794314,0.23745078779065873,0.15048404025065437
camera0_7_image000341,0.0,0.00434287527548947,0.05051863532725436,0.19392765690018735,0.23766136309290356,0.15984334213569482
camera0_7_image000351,0.0,0.008973335436419946,0.06354686087435135,0.20259028526804973,0.23443291181952652,0.16613707082512155
camera0_7_image000361,0.0,0.0013369873675584192,0.03446713229620634,0.19656051674557898,0.22660055145604716,0.15446226221990642
camera0_7_image000371,0.0,0.009415842408894672,0.06330509769885943,0.20151725619423327,0.22203613550312093,0.1624839990442699
camera0_7_image000381,0.0,0.01631843667557198,0.07684380442826054,0.2016512995148906,0.21734767437822877,0.16475170608385425
camera0_7_image000391,0.0,0.006015038932572198,0.053264649432434474,0.19086967185406972,0.20935236210742203,0.15200471286408976
camera0_7_image000401,0.0,0.003380025069431239,0.053074361546751964,0.17131924967092302,0.20094253029380174,0.14083144181970503
camera0_7_image000411,0.0,0.0,0.012506561776986638,0.15577374816135803,0.19259944085525305,0.12228487200630823
camera0_7_image000421,0.0,0.0010186430603174338,0.03539152220835588,0.15162873515397493,0.18886214989893368,0.12470444417031844
camera0_7_image000431,0.0,0.0,0.015309051545662523,0.14516177450098977,0.18641876668573837,0.11653740080267969
camera0_7_image000441,0.0,0.0,0.014889396530269293,0.15165066173869143,0.18567764517011986,0.11920436696388942
camera0_7_image000451,0.0,0.0,0.020581058756063957,0.16727010181609403,0.1893948344113942,0.12853635620222623
camera0_7_image000461,0.0,0.0,0.051273350784042,0.1928030301448738,0.19641121167734485,0.14888956607165393
camera0_7_image000471,0.0,0.0,0.036719749400272846,0.20104649289603627,0.19556197882036455,0.14911450517511854
camera0_7_image000481,0.0,0.0,0.004131536188110847,0.1934035997549663,0.1898617405556104,0.13679459663733437
camera0_7_image000491,0.0,0.0,0.0014122215737275095,0.1993551458052451,0.19436448328190908,0.14001887503729782
camera0_7_image000500,0.0,0.0,0.0010733948640931162,0.20119622124292547,0.19108559829430063,0.13995072017910218
camera0_8_image000001,0.0562000686172397,0.025832505700005705,0.01340133885271294,0.09522584138415008,0.07962548702513778,0.06874723813116844
camera0_8_image000011,0.0,0.02034301790860722,0.1220889516369788,0.1971555644943768,0.12566403553097988,0.1500216796256774
camera0_8_image000021,0.0,0.0018095886835046802,0.06560114777749501,0.20070477111318002,0.1369469802308629,0.1408036179791307
camera0_8_image000031,0.0,0.004577445132700064,0.10780111511407743,0.21268284503263243,0.1539660405741018,0.16026265286853272
camera0_8_image000041,0.0,0.010641360804321038,0.10748041258779467,0.22763880949638224,0.15888438566583168,0.16850557046290554
camera0_8_image000051,0.0,0.13808469410868768,0.17539081861143357,0.20705443316570074,0.13472593501630017,0.17427547889000217
camera0_8_image000061,0.0,0.13730456109851186,0.142288571323147,0.13053744251268357,0.11037627921435841,0.1257874270014516
camera0_8_image000071,0.0,0.0,0.011875079834304855,0.02780915288447365,0.0881889738626021,0.03760934871351706
camera0_8_image000081,0.08841560904213651,0.05799150240387964,0.05192249184707791,0.0581678232910948,0.10682643163470389,0.06963900893361392
camera0_8_image000091,0.03815796757654014,0.11149701399094603,0.11492297703480708,0.1048679372186398,0.12219098956004616,0.11048132722459932
camera0_8_image000101,0.0,0.2347330726734982,0.2177093224607992,0.20584723827895532,0.1579203496959998,0.19359487926617694
camera0_8_image000111,0.0,0.45518572224614373,0.4116049307415143,0.32053247033882,0.20474339498103192,0.31163629021781925
camera0_8_image000121,0.0,0.49726116016468785,0.46251505286056643,0.3352292833383934,0.22106860402111125,0.3359221895036262
camera0_8_image000131,0.0,0.5041087210200786,0.4561482930790278,0.2616697649376173,0.2127596017553898,0.2992520737873304
camera0_8_image000141,0.0,0.12754628589761724,0.16803453293354997,0.162779880479387,0.18429182205849617,0.16451641869271522
camera0_8_image000151,0.0,0.07035486633449003,0.1064108638040305,0.14175710832917957,0.17347093673061134,0.13562307704216284
camera0_8_image000161,0.005803048738118828,0.15777544258537218,0.18369293389110913,0.20994978228540365,0.1875590019572931,0.19183234195389565
camera0_8_image000171,0.02283004248404403,0.30950031728041233,0.29270170870468776,0.2542819188792478,0.20074911193387524,0.24732943541917377
camera0_8_image000181,0.012765116714581727,0.12138206044973501,0.12408127283212383,0.22438666333170865,0.18844673030334877,0.183557032845315
camera0_8_image000191,0.0004653350291398009,0.028892322255845034,0.08184180818236866,0.16235914074761132,0.1585894125718747,0.1337705399217386
camera0_8_image000201,0.0,0.042649640993930774,0.06853501383929385,0.12098622406557075,0.14085999479798741,0.10807920352279861
camera0_8_image000211,0.0,0.0545761118531562,0.09134945649012008,0.13315007988748678,0.14838327183088107,0.12123525924318905
camera0_8_image000221,0.06929673707324575,0.2509549969392632,0.22572129417037184,0.15897950675884842,0.1575437463988933,0.17615446003360483
camera0_8_image000231,0.013353376674063139,0.3422854955837688,0.30595147252091626,0.1825016212274963,0.16848276747824753,0.2108640581554446
camera0_8_image000241,0.0070231180750371875,0.21385528405694887,0.21235167709473535,0.17073501544978315,0.17295431360272387,0.17940647761965706
camera0_8_image000251,0.01393708435197374,0.07026892117020705,0.102405949785405,0.13416543975979733,0.15663265848498711,0.12728767106522143
camera0_8_image000261,0.022169906361702216,0.12301015749906918,0.12706988565535693,0.1261588763134648,0.14041547569266194,0.1277221643953241
camera0_8_image000271,0.026729096858863873,0.02289609900722182,0.027182368526213703,0.05575888181610007,0.11895520373616636,0.06314266369917812
camera0_8_image000281,0.002212556744017495,0.0015364973655128012,0.00105127289637609,0.01225476808277267,0.10822782916786168,0.033254073583056404
camera0_8_image000291,0.0006800543604620856,0.0010457725264956185,0.0009456968022684029,0.0231332179877858,0.11327266834681689,0.03939551294203977
camera0_8_image000301,0.0,0.0,0.0,0.034677435524038666,0.10902609049631767,0.04329431172716807
camera0_8_image000321,0.0031455800360548547,0.0019848150520827687,0.0011637026019739865,0.0012223444912732463,0.10967604616114218,0.028669826186734537
camera0_8_image000331,0.01236311532518442,0.003746727043176032,0.00206750725377812,0.0008214144569235344,0.11409572829242301,0.030075376499260335
camera0_8_image000341,0.009590109385893714,0.0035371262170881385,0.002252955351830813,0.0013490845662982585,0.11669853818539573,0.030949101437203648
camera0_8_image000351,0.0,5.3393782410420756e-05,3.8942540838219764e-05,0.0028374678010679834,0.11792867196889553,0.03108100332788004
camera0_8_image000361,0.005289198479351114,0.015369132780406138,0.008527784793327055,0.005252782920250882,0.11873615358093934,0.03511508811368815
camera0_8_image000371,0.0,0.0,0.0,0.009178670685480192,0.133132207990507,0.03779136748090148
camera0_8_image000381,0.03671477707941886,0.0094219783926087,0.00542573641756039,0.007056713697543458,0.12443797813165922,0.03703443531314732
camera0_8_image000391,0.03332770435798155,0.009296800109955856,0.004857802039591623,0.006902645207889144,0.12331710897087683,0.036478164785136075
camera0_8_image000401,0.03236549832723878,0.007810622101408291,0.0041313260988476205,0.004010636134459175,0.1252091879771027,0.03538931271528365
camera0_8_image000411,0.009606740918772831,0.011688818567235767,0.006283057414611785,0.003758994955577625,0.12742992407313813,0.03604126092978063
camera0_8_image000421,0.024717812957756744,0.008089741200756097,0.00457645478835101,0.011807479886931538,0.13062555329730557,0.04026045577173063
camera0_8_image000431,0.01679693430327584,0.010637937878607173,0.005743209543855865,0.01742115384372639,0.13089465425413144,0.04310106144563607
camera0_8_image000441,0.036708967180457894,0.012270509135529142,0.006240822740206921,0.021584712688738485,0.13538986180044604,0.046718306597270595
camera0_8_image000451,0.037413605713824835,0.013782382704543617,0.006825784441504941,0.012025007365324886,0.13235322715593967,0.041822061554242694
camera0_8_image000461,0.019713760666871496,0.009785583430918296,0.005578882253685218,0.021642256964000437,0.12623546967884117,0.04382601821042221
camera0_8_image000471,0.011767632766209134,0.008906987697381935,0.005411250087832687,0.029302951967828183,0.12826983811299936,0.04758331948004118
camera0_9_image000004,0.0,0.005132684348941354,0.015025949955590357,0.03558857656258206,0.04032634645504875,0.030008338992559606
camera0_9_image000008,0.0,0.0,0.0005179477511425625,0.025267867934970368,0.06025927541030151,0.026820098653857424
camera0_9_image000010,0.0,0.0,0.0008372865951255051,0.04619619951095769,0.064389248934519,0.03744847626006422
camera0_9_image000017,0.0,0.0,0.00591312177917534,0.07400696679366904,0.05464395082018402,0.048782399154051546
camera0_9_image000018,0.0,0.018948979411856488,0.045403175583659916,0.06840816076839693,0.05294953434256302,0.05564593384977357
camera0_9_image000035,0.0,0.0,0.0,0.006127661030224213,0.033089886179387726,0.011141332331765369
camera0_9_image000046,0.0,0.0,0.0,0.031576752155271656,0.04406728219567789,0.025481170726051983
camera0_9_image000053,0.0,0.0,0.0,0.029118252664404255,0.034390017684517965,0.0219199172930416
camera0_9_image000054,0.0,0.0,0.0,0.019659439107889875,0.03142372167576399,0.016871391936859874
camera0_9_image000061,0.0,0.054050076551004224,0.07535658431828479,0.06166264038563674,0.06278393760834736,0.06346632069902222
camera0_9_image000074,0.0,0.0,0.0004809392986482523,0.020908117321709795,0.06437708155376319,0.02586983285394525
camera0_9_image000114,0.0,0.0,0.0,0.02343173412103477,0.037069097551419204,0.02001167145688914
camera0_9_image000116,0.0,0.0,0.0,0.06678825025754803,0.06203193826469554,0.046022926446535405
camera0_9_image000127,0.0,0.0,0.003342488591425369,0.039501870330411276,0.04382296704068814,0.02978145792113891
camera0_9_image000139,0.0,0.0,0.0,0.013823037700071383,0.025297259524906635,0.012671395804301674
camera0_9_image000141,0.0,0.0,0.0,5.916804999646342e-05,0.016844309591252007,0.004280508101324614
camera0_9_image000179,0.0,0.13761328969876863,0.15553737985719054,0.11822237093769378,0.10894810693340251,0.12285414359557986
camera0_9_image000197,0.005034405306136153,0.0012116313271335792,0.0005873720410462649,0.00028270557917029024,0.0012344815796989472,0.0007305132632631352
camera0_9_image000222,0.0,0.0,2.002703646723174e-05,0.026905712729411484,0.03754255402988135,0.021714863958495374
camera0_9_image000228,0.0,0.04199759791536217,0.08373044849978599,0.1011611588636377,0.08826201241918855,0.08920936102229934
camera0_9_image000248,0.0,0.0,0.0,0.03417784137744478,0.04443382817868037,0.02675604612577775
camera0_9_image000249,0.2762111485617661,0.060423702495399446,0.032515645999811604,0.0771726797374721,0.07271921754886893,0.06915840424501504
camera0_9_image000263,0.0,0.07091374935239324,0.10003604838144918,0.09020517732746088,0.07864648741055195,0.08682139520876596
camera0_9_image000276,0.0032922339006302135,0.03810972194520243,0.06659559136512325,0.07796669613725958,0.07347564544861267,0.07092799479456435
camera0_9_image000292,0.0,0.03728041478590687,0.08372707034532104,0.10588639547649116,0.11625890286665191,0.09821193249913743
camera0_9_image000295,0.0,0.0,8.852958717457149e-06,0.02064542867573627,0.05097348909832585,0.022258391004418173
camera0_9_image000353,0.0,0.0,0.011026680389520866,0.05764595981646907,0.05788652791137099,0.043326582811005654
camera0_9_image000361,0.0,0.0,0.021356720617187547,0.07105768295997916,0.0697066453024148,0.05475543514794038
camera0_9_image000381,0.0,0.0,1.6723807855279006e-05,0.031399051849129216,0.05542558864402004,0.028272457929172032
camera0_9_image000383,0.0,0.0,0.0,0.01100466464573493,0.04089055166798052,0.01532801717936939
camera0_9_image000393,0.05131323823279188,0.16214373846835692,0.20588596441160137,0.176119843168986,0.14447196011838337,0.17173635802422224
camera0_9_image000396,0.04738808378240216,0.12757500087204682,0.1618294898029568,0.1715865781394013,0.1500536061575809,0.15942185214412088
camera0_9_image000416,0.012345832919952837,0.0030583366028421786,0.0015700561418442672,0.00059956732072145,0.0033642231302335518,0.001867338903358522
camera0_9_image000443,0.0,0.0,0.0,0.026757099485735816,0.049588983287981225,0.024684788475329473
camera0_9_image000475,0.0,0.04042087358987979,0.04935947981627361,0.12059572977029875,0.09666447528631393,0.09228183786708906
camera0_9_image000495,0.40342210410769686,0.3693443883381822,0.2985819572871747,0.1922397275779583,0.13562395712678516,0.21442802690784024
camera0_9_image000496,0.410764160638284,0.43558101913504543,0.3281192111984141,0.20900573418670965,0.144885427065822,0.23425978661005897
